INDEX	PLAYER	TEAM	AVG	G	PA	AB	R	H	2B	3B	HR	TB	RBI	SAC	SF	POSITION	YEAR	BB	IBB	HBP	SO	GDP	SLG	OBP	OPS	MH	RISP	PH-BA	XBH	GO	AO	GO/AO	GW/RBI	BB/K	P/PA	ISOP	XR	GPA
7	허일	롯데	0.179	60	95	84	5	15	4	0	1	22	6	2	0	Outfielder	2020	8	0	1	29	4	0.262	0.258	0.52	0	0.182	0.063	5	21	19	1.11	1	0.28	3.86	0.083	4.5	0.182
8	추재현	롯데	0.125	13	28	24	3	3	0	0	0	3	0	0	0	Outfielder	2020	4	0	0	8	0	0.125	0.25	0.375	0	0	0.2	0	7	6	1.17	0	0.5	4.29	0	0.9	0.144
1	강민호	삼성	0.287	119	393	355	46	102	14	0	19	173	61	0	3	Catcher	2020	31	2	4	54	17	0.487	0.349	0.836	26	0.303	0.143	33	91	111	0.82	5	0.57	3.81	0.2	55.3	0.279
2	김응민	삼성	0.224	45	85	76	7	17	1	0	0	18	5	3	0	Catcher	2020	5	0	1	22	1	0.237	0.28	0.517	3	0.143	0.667	1	21	16	1.31	1	0.23	3.92	0.013	5	0.185
3	김도환	삼성	0.22	34	49	41	2	9	2	0	0	11	9	1	2	Catcher	2020	5	0	0	16	0	0.268	0.292	0.56	2	0.333	0	2	8	10	0.8	0	0.31	3.94	0.049	4.4	0.198
4	김민수	삼성	0.174	17	26	23	3	4	0	0	0	4	1	1	0	Catcher	2020	2	0	0	6	0	0.174	0.24	0.414	0	0.143	0	0	10	3	3.33	0	0.33	3.08	0	1	0.152
5	권정웅	삼성	0	3	2	1	0	0	0	0	0	0	0	0	0	Catcher	2020	1	0	0	0	0	0	0.5	0.5	0	0	0	0	0	1	0	0	-	5	0	0.3	0.225
1	김호재	삼성	0.322	65	138	118	19	38	5	0	1	46	10	1	0	Infielder	2020	16	0	3	19	1	0.39	0.416	0.806	9	0.214	0.25	6	33	28	1.18	1	0.84	4.56	0.068	20.2	0.285
2	강한울	삼성	0.305	34	122	105	13	32	3	0	1	38	10	5	1	Infielder	2020	11	0	0	24	3	0.362	0.368	0.73	6	0.375	0.333	4	38	12	3.17	2	0.46	4.25	0.057	14.2	0.256
3	김상수	삼성	0.304	120	471	404	71	123	18	3	5	162	47	2	2	Infielder	2020	55	1	8	55	16	0.401	0.397	0.798	33	0.311	0	26	128	100	1.28	8	1	4.14	0.097	63.1	0.279
4	최영진	삼성	0.297	58	118	101	15	30	3	0	1	36	11	1	1	Infielder	2020	13	0	2	16	3	0.356	0.385	0.741	7	0.172	0.357	4	34	22	1.55	2	0.81	3.58	0.059	13.9	0.262
5	살라디노	삼성	0.28	44	163	132	26	37	8	0	6	63	27	0	1	Infielder	2020	23	0	7	41	3	0.477	0.411	0.888	12	0.394	0	14	28	27	1.04	3	0.56	4.28	0.197	27.2	0.304
6	이원석	삼성	0.268	121	467	403	46	108	17	0	13	164	74	1	12	Infielder	2020	49	1	2	82	7	0.407	0.341	0.748	27	0.336	0	30	87	138	0.63	4	0.6	4.07	0.139	61.6	0.255
7	김지찬	삼성	0.232	135	287	254	47	59	5	1	1	69	13	5	2	Infielder	2020	24	0	2	44	1	0.272	0.301	0.573	8	0.194	0.333	7	89	64	1.39	1	0.55	3.74	0.039	26.1	0.203
8	이학주	삼성	0.228	64	243	206	30	47	11	0	4	70	28	4	5	Infielder	2020	26	1	2	58	3	0.34	0.314	0.654	10	0.234	0	15	47	59	0.8	2	0.45	4.03	0.112	25.7	0.226
9	박계범	삼성	0.195	80	175	164	21	32	7	0	3	48	16	3	1	Infielder	2020	7	0	0	42	3	0.293	0.227	0.52	10	0.213	0.8	10	45	46	0.98	0	0.17	3.87	0.098	9.8	0.175
10	이성규	삼성	0.181	98	245	216	25	39	7	1	10	78	30	4	2	Infielder	2020	18	0	5	64	7	0.361	0.257	0.618	6	0.145	0.154	18	56	59	0.95	4	0.28	3.94	0.181	20.9	0.206
11	김재현	삼성	0.143	35	18	14	4	2	0	0	0	2	4	1	0	Infielder	2020	3	0	0	3	1	0.143	0.294	0.437	0	0.222	0.5	0	7	2	3.5	0	1	4.56	0	0.6	0.168
12	양우현	삼성	0.13	7	24	23	0	3	0	0	0	3	0	0	0	Infielder	2020	1	0	0	5	1	0.13	0.167	0.297	1	0	0	0	9	6	1.5	0	0.2	3.54	0	-0.4	0.108
13	김성표	삼성	0.125	15	8	8	1	1	0	0	0	1	0	0	0	Infielder	2020	0	0	0	2	0	0.125	0.125	0.25	0	0	0	0	2	3	0.67	0	0	3.88	0	0	0.088
14	백승민	삼성	0	7	12	9	0	0	0	0	0	0	1	0	0	Infielder	2020	1	0	2	2	0	0	0.25	0.25	0	0	0	0	5	2	2.5	0	0.5	4.42	0	0.2	0.113
1	김동엽	삼성	0.312	115	451	413	60	129	21	0	20	210	74	1	4	Outfielder	2020	29	0	4	79	14	0.508	0.36	0.868	32	0.315	0.4	41	99	110	0.9	8	0.37	3.73	0.196	68.7	0.289
2	구자욱	삼성	0.307	118	510	446	70	137	27	2	15	213	78	1	4	Outfielder	2020	51	3	8	91	4	0.478	0.385	0.863	40	0.336	0	44	99	123	0.8	8	0.56	4	0.17	82.7	0.293
3	박해민	삼성	0.29	132	541	489	84	142	18	5	11	203	55	7	3	Outfielder	2020	39	1	3	77	7	0.415	0.345	0.76	46	0.294	0.6	34	122	151	0.81	3	0.51	3.99	0.125	71.4	0.259
4	김성윤	삼성	0.286	9	9	7	1	2	1	0	0	3	0	0	0	Outfielder	2020	1	0	1	1	0	0.429	0.444	0.873	0	0	0.5	1	2	2	1	0	1	3.33	0.143	1.4	0.307
5	이성곤	삼성	0.281	62	154	139	16	39	7	0	5	61	18	2	2	Outfielder	2020	11	0	0	38	3	0.439	0.329	0.768	9	0.196	0.25	12	35	29	1.21	1	0.29	3.69	0.158	20.2	0.258
6	송준석	삼성	0.277	32	50	47	5	13	5	0	1	21	7	0	0	Outfielder	2020	2	0	1	6	4	0.447	0.32	0.767	2	0.333	0.294	6	14	14	1	0	0.33	3.4	0.17	5	0.256
7	박승규	삼성	0.258	91	196	182	24	47	11	0	1	61	14	4	0	Outfielder	2020	7	0	3	32	4	0.335	0.297	0.632	10	0.225	0.222	12	56	47	1.19	3	0.22	3.67	0.077	15.7	0.217
8	김헌곤	삼성	0.248	97	283	254	26	63	8	0	3	80	34	1	3	Outfielder	2020	22	0	3	31	7	0.315	0.312	0.627	15	0.333	0.25	11	82	81	1.01	2	0.71	3.91	0.067	25.4	0.219
9	박찬도	삼성	0.219	51	116	96	20	21	5	0	1	29	8	2	2	Outfielder	2020	15	1	1	22	2	0.302	0.325	0.627	3	0.3	0	6	32	23	1.39	2	0.68	4.16	0.083	11.6	0.222
10	팔카	삼성	0.209	51	217	196	17	41	7	0	8	72	23	0	3	Outfielder	2020	18	0	0	58	5	0.367	0.272	0.639	9	0.143	0	15	51	49	1.04	3	0.31	3.82	0.158	20.9	0.214
1	이지영	키움	0.309	101	289	262	22	81	10	2	0	95	36	3	1	Catcher	2020	19	1	4	28	8	0.363	0.364	0.727	19	0.333	0.207	12	98	56	1.75	4	0.68	3.39	0.053	32.4	0.255
2	박동원	키움	0.25	112	372	324	45	81	21	0	12	138	50	2	2	Catcher	2020	38	0	6	68	10	0.426	0.338	0.764	19	0.25	0.412	33	88	89	0.99	5	0.56	3.97	0.176	46.1	0.259
3	주효상	키움	0.19	63	101	84	6	16	4	0	0	20	7	3	1	Catcher	2020	13	0	0	26	0	0.238	0.296	0.534	1	0.095	0.174	4	21	22	0.95	2	0.5	3.99	0.048	7.5	0.193
4	김재현	키움	0	4	3	3	0	0	0	0	0	0	0	0	0	Catcher	2020	0	0	0	2	0	0	0	0	0	0	0	0	1	0	-	0	0	5	0	-0.3	0
1	김은성	키움	0.5	16	6	4	0	2	0	0	0	2	0	0	0	Infielder	2020	1	0	1	1	1	0.5	0.667	1.167	0	0.333	0	0	1	0	-	0	1	4.83	0	1.1	0.425
2	김하성	키움	0.306	138	622	533	111	163	24	1	30	279	109	3	3	Infielder	2020	75	3	8	68	12	0.523	0.397	0.92	45	0.319	0.333	55	104	201	0.52	14	1.1	3.71	0.218	109.9	0.309
3	김혜성	키움	0.285	142	553	499	80	142	24	6	7	199	61	2	4	Infielder	2020	46	0	2	94	6	0.399	0.345	0.744	36	0.366	0.333	37	140	127	1.1	5	0.49	3.96	0.114	70.8	0.255
4	서건창	키움	0.277	135	595	484	79	134	28	5	5	187	52	5	10	Infielder	2020	91	1	5	58	8	0.386	0.39	0.776	36	0.3	0.75	38	142	160	0.89	6	1.57	3.97	0.11	83.2	0.272
5	김웅빈	키움	0.275	73	235	207	25	57	13	0	8	94	31	5	3	Infielder	2020	17	1	3	65	6	0.454	0.335	0.789	12	0.197	0.2	21	41	47	0.87	0	0.26	4.06	0.179	30.8	0.264
6	러셀	키움	0.254	65	271	244	22	62	14	0	2	82	31	0	3	Infielder	2020	22	1	2	37	6	0.336	0.317	0.653	16	0.274	0	16	73	75	0.97	2	0.59	3.67	0.082	26.6	0.227
7	전병우	키움	0.237	119	402	359	46	85	13	3	8	128	48	2	2	Infielder	2020	37	0	2	100	7	0.357	0.31	0.667	17	0.28	0.182	24	69	107	0.64	4	0.37	3.81	0.12	41.8	0.229
8	김주형	키움	0.233	39	50	43	8	10	3	0	1	16	6	1	0	Infielder	2020	4	0	2	10	0	0.372	0.327	0.699	1	0.333	0	4	6	17	0.35	0	0.4	3.8	0.14	5.3	0.24
9	박병호	키움	0.223	93	383	309	56	69	7	0	21	139	66	0	8	Infielder	2020	57	2	9	114	8	0.45	0.352	0.802	16	0.227	0	28	53	81	0.65	7	0.5	4.38	0.227	55.5	0.271
10	김수환	키움	0.182	9	12	11	1	2	1	0	0	3	2	0	0	Infielder	2020	1	0	0	5	1	0.273	0.25	0.523	1	0.2	0.2	1	3	1	3	0	0.2	4.42	0.091	0.3	0.181
11	모터	키움	0.114	10	37	35	4	4	0	0	1	7	3	0	1	Infielder	2020	1	0	0	10	0	0.2	0.135	0.335	0	0.091	0	1	9	13	0.69	0	0.1	4.24	0.086	0.8	0.111
12	김병휘	키움	0	1	1	1	1	0	0	0	0	0	0	0	0	Infielder	2020	0	0	0	1	0	0	0	0	0	0	0	0	0	0	-	0	0	7	0	-0.1	0
12	문찬종	키움	0	5	1	1	0	0	0	0	0	0	0	0	0	Infielder	2020	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	-	1	0	-0.1	0
1	임지열	키움	1	1	1	1	1	1	0	0	0	1	0	0	0	Outfielder	2020	0	0	0	0	0	1	1	2	0	0	1	0	0	0	-	0	-	4	0	0.5	0.7
2	이정후	키움	0.333	140	617	544	85	181	49	5	15	285	101	2	8	Outfielder	2020	59	6	4	47	16	0.524	0.397	0.921	52	0.354	0.5	69	124	200	0.62	13	1.26	3.74	0.191	104.6	0.31
3	변상권	키움	0.274	35	64	62	7	17	5	0	1	25	16	0	1	Outfielder	2020	1	0	0	20	2	0.403	0.281	0.684	3	0.348	0.167	6	17	9	1.89	3	0.05	4	0.129	6.3	0.227
4	임병욱	키움	0.27	12	41	37	3	10	4	0	0	14	6	0	0	Outfielder	2020	4	1	0	10	1	0.378	0.341	0.719	1	0.5	0	4	13	4	3.25	0	0.4	4.02	0.108	4.8	0.248
5	허정협	키움	0.268	111	360	314	45	84	12	0	10	126	43	3	1	Outfielder	2020	40	0	2	73	7	0.401	0.353	0.754	20	0.25	0.2	22	83	75	1.11	9	0.55	4.15	0.134	44.9	0.259
6	박주홍	키움	0.25	13	25	24	0	6	2	0	0	8	1	0	0	Outfielder	2020	1	0	0	10	0	0.333	0.28	0.613	2	0	0	2	4	4	1	0	0.1	4.68	0.083	1.8	0.209
7	박준태	키움	0.245	128	443	347	71	85	13	1	5	115	29	9	3	Outfielder	2020	65	0	19	120	4	0.331	0.389	0.72	17	0.173	0	19	74	71	1.04	1	0.54	4.07	0.086	55.2	0.258
8	김규민	키움	0.208	54	111	101	13	21	2	1	1	28	6	3	1	Outfielder	2020	5	0	1	24	3	0.277	0.25	0.527	2	0.182	0.143	4	34	23	1.48	0	0.21	3.87	0.069	6.6	0.182
9	이택근	키움	0.193	20	64	57	5	11	5	0	0	16	7	0	0	Outfielder	2020	7	0	0	21	1	0.281	0.281	0.562	2	0.286	0.333	5	16	9	1.78	0	0.33	4.06	0.088	4.3	0.197
10	박정음	키움	0.186	86	47	43	20	8	0	1	0	10	2	0	0	Outfielder	2020	2	0	2	14	0	0.233	0.255	0.488	0	0.182	0	1	12	9	1.33	1	0.14	3.79	0.047	3.9	0.173
11	송우현	키움	0	14	15	12	3	0	0	0	0	0	0	0	0	Outfielder	2020	2	0	1	4	0	0	0.2	0.2	0	0	0	0	3	5	0.6	0	0.5	3.87	0	-0.1	0.09
1	허관회	한화	0.5	1	2	2	0	1	0	0	0	1	0	0	0	Catcher	2020	0	0	0	1	0	0.5	0.5	1	0	0	0	0	0	0	-	0	0	3.5	0	0.4	0.35
2	최재훈	한화	0.301	126	389	339	46	102	19	0	3	130	36	5	0	Catcher	2020	29	0	16	44	7	0.383	0.383	0.766	19	0.325	0.3	22	91	102	0.89	3	0.66	3.85	0.083	49.2	0.268
3	이해창	한화	0.269	70	135	119	11	32	5	0	3	46	17	1	2	Catcher	2020	9	0	4	23	6	0.387	0.336	0.723	6	0.391	0.333	8	32	34	0.94	1	0.39	3.61	0.118	14.2	0.248
4	박상언	한화	0.217	38	47	46	4	10	3	0	0	13	2	0	0	Catcher	2020	0	0	1	16	1	0.283	0.234	0.517	1	0	0	3	6	14	0.43	0	0	3.83	0.065	2.3	0.176
1	김현민	한화	0.4	4	5	5	2	2	0	0	0	2	0	0	0	Infielder	2020	0	0	0	1	0	0.4	0.4	0.8	0	1	0	0	1	1	1	0	0	3.6	0	0.7	0.28
2	최승준	한화	0.333	2	4	3	1	1	0	0	0	1	1	0	0	Infielder	2020	0	0	1	2	0	0.333	0.5	0.833	0	0.5	0	0	0	0	-	0	0	4	0	0.6	0.308
3	하주석	한화	0.286	72	281	262	22	75	11	0	2	92	32	2	2	Infielder	2020	13	0	2	66	3	0.351	0.323	0.674	20	0.306	0	13	72	51	1.41	3	0.2	3.59	0.065	29.7	0.233
4	박정현	한화	0.279	30	64	61	6	17	3	0	1	23	9	0	0	Infielder	2020	3	0	0	17	2	0.377	0.313	0.69	2	0.235	0.417	4	16	11	1.45	0	0.18	3.36	0.098	6.3	0.235
5	정은원	한화	0.248	79	303	254	28	63	9	2	3	85	29	2	1	Infielder	2020	41	0	5	41	4	0.335	0.362	0.697	17	0.232	0.333	14	78	73	1.07	3	1	4.34	0.087	34.3	0.247
6	송광민	한화	0.235	94	298	277	31	65	12	0	9	104	43	1	3	Infielder	2020	14	1	3	69	17	0.375	0.276	0.651	14	0.27	0.125	21	80	66	1.21	1	0.2	3.52	0.141	24.5	0.218
7	오선진	한화	0.234	93	222	197	17	46	4	0	2	56	17	6	0	Infielder	2020	16	0	3	39	10	0.284	0.301	0.585	7	0.188	0	6	61	51	1.2	1	0.41	3.76	0.051	14.5	0.206
8	강경학	한화	0.228	94	238	193	25	44	7	1	4	65	19	5	2	Infielder	2020	35	0	3	64	2	0.337	0.352	0.689	6	0.182	0.227	12	51	36	1.42	1	0.55	4.19	0.109	26.6	0.243
9	조한민	한화	0.22	25	52	50	7	11	4	0	0	15	2	0	0	Infielder	2020	0	0	2	22	0	0.3	0.25	0.55	3	0.2	0.333	4	9	8	1.13	0	0	3.98	0.08	3.4	0.188
10	노시환	한화	0.22	106	387	346	46	76	18	2	12	134	43	1	1	Infielder	2020	33	1	6	116	8	0.387	0.298	0.685	19	0.16	0	32	82	73	1.12	3	0.28	3.88	0.168	39.4	0.231
11	김태균	한화	0.219	67	254	219	14	48	11	0	2	65	29	1	2	Infielder	2020	30	3	2	42	8	0.297	0.316	0.613	12	0.321	0	13	55	76	0.72	4	0.71	3.98	0.078	21	0.216
12	노태형	한화	0.216	55	113	102	14	22	4	1	0	28	6	1	0	Infielder	2020	7	0	3	31	0	0.275	0.286	0.561	6	0.208	0.286	5	25	24	1.04	1	0.23	3.93	0.059	8.1	0.197
13	이도윤	한화	0.208	14	25	24	3	5	1	0	0	6	1	0	0	Infielder	2020	1	0	0	6	0	0.25	0.24	0.49	0	0.2	0	1	7	6	1.17	1	0.17	3.96	0.042	1.3	0.17
14	이성열	한화	0.203	79	248	227	23	46	5	0	8	75	34	0	0	Infielder	2020	16	0	5	69	4	0.33	0.27	0.6	8	0.194	0.368	13	59	53	1.11	1	0.23	3.7	0.128	20.3	0.204
15	김회성	한화	0.167	15	25	18	1	3	1	0	0	4	1	2	1	Infielder	2020	3	0	1	6	2	0.222	0.304	0.526	0	0	0	1	5	5	1	0	0.5	4.16	0.056	1.4	0.192
16	정기훈	한화	0.161	29	36	31	9	5	2	0	0	7	2	0	0	Infielder	2020	3	0	2	15	0	0.226	0.278	0.504	0	0.167	0.125	2	5	6	0.83	0	0.2	4.08	0.065	1.9	0.182
17	박한결	한화	0.15	13	24	20	5	3	0	0	0	3	1	2	0	Infielder	2020	2	0	0	8	2	0.15	0.227	0.377	1	0.2	0	0	2	7	0.29	0	0.25	3.42	0	-0.1	0.14
1	이용규	한화	0.286	120	487	419	60	120	14	2	1	141	32	2	1	Outfielder	2020	59	0	6	36	9	0.337	0.381	0.718	31	0.294	0	17	139	125	1.11	2	1.64	4.25	0.05	57.6	0.256
2	김민하	한화	0.284	36	85	74	10	21	6	0	1	30	11	1	0	Outfielder	2020	8	0	2	16	2	0.405	0.369	0.774	6	0.368	0.2	7	21	16	1.31	1	0.5	3.82	0.122	10.6	0.267
3	정진호	한화	0.277	113	326	282	30	78	14	1	2	100	19	10	2	Outfielder	2020	29	1	3	50	5	0.355	0.348	0.703	16	0.192	0.348	17	88	68	1.29	3	0.58	3.75	0.078	35.2	0.245
4	반즈	한화	0.265	74	319	283	38	75	17	1	9	121	42	0	2	Outfielder	2020	27	1	7	81	4	0.428	0.342	0.77	23	0.348	0	27	55	74	0.74	6	0.33	3.88	0.163	41.6	0.261
5	노수광	한화	0.251	100	330	291	39	73	10	3	1	92	21	2	1	Outfielder	2020	34	2	2	64	2	0.316	0.332	0.648	20	0.219	0.385	14	83	72	1.15	3	0.53	3.99	0.065	32.6	0.228
6	최인호	한화	0.236	47	135	127	8	30	0	0	0	30	8	1	2	Outfielder	2020	4	0	1	34	3	0.236	0.261	0.497	7	0.226	0.222	0	33	32	1.03	0	0.12	3.85	0	7.4	0.176
7	최진행	한화	0.234	84	240	214	23	50	5	0	8	79	30	0	3	Outfielder	2020	18	0	5	59	11	0.369	0.304	0.673	11	0.212	0.292	13	56	52	1.08	3	0.31	4.18	0.136	23.2	0.229
8	임종찬	한화	0.231	52	119	108	5	25	5	0	1	33	12	1	0	Outfielder	2020	9	0	1	38	2	0.306	0.297	0.603	5	0.222	0.143	6	19	26	0.73	3	0.24	3.93	0.074	9.1	0.21
9	양성우	한화	0.222	5	9	9	1	2	0	0	0	2	0	0	0	Outfielder	2020	0	0	0	3	0	0.222	0.222	0.444	0	0	0	0	3	1	3	0	0	4.33	0	0.3	0.155
10	김문호	한화	0.217	18	52	46	6	10	1	0	2	17	5	0	0	Outfielder	2020	5	0	1	11	1	0.37	0.308	0.678	3	0.143	0.2	3	18	7	2.57	0	0.45	3.56	0.152	5.4	0.231
11	호잉	한화	0.194	34	134	124	12	24	4	0	4	40	14	0	0	Outfielder	2020	9	0	1	34	4	0.323	0.254	0.577	7	0.214	0	8	23	43	0.53	0	0.26	3.63	0.129	9.2	0.195
12	유장혁	한화	0.167	30	46	42	3	7	1	0	0	8	0	0	0	Outfielder	2020	4	0	0	18	0	0.19	0.239	0.429	2	0.2	0	1	13	4	3.25	0	0.22	4.09	0.024	1.5	0.155
13	김지수	한화	0.16	14	26	25	2	4	0	0	1	7	4	0	0	Outfielder	2020	1	0	0	7	0	0.28	0.192	0.472	0	0.4	0.5	1	5	9	0.56	0	0.14	3.77	0.12	1.3	0.156
14	장진혁	한화	0.156	19	37	32	2	5	0	1	0	7	1	0	0	Outfielder	2020	5	0	0	6	0	0.219	0.27	0.489	0	0.182	0	1	8	13	0.62	0	0.83	4.05	0.063	2.3	0.176
15	장운호	한화	0.148	24	29	27	5	4	1	0	1	8	4	0	0	Outfielder	2020	2	0	0	9	0	0.296	0.207	0.503	0	0.333	0	2	5	9	0.56	0	0.22	3.93	0.148	1.7	0.167
16	이동훈	한화	0.105	37	39	38	5	4	0	0	0	4	1	0	0	Outfielder	2020	0	0	1	14	0	0.105	0.128	0.233	0	0.083	0	0	15	5	3	0	0	4.18	0	-0.8	0.084
1	김민식	KIA	0.251	69	238	211	22	53	6	1	2	67	21	6	2	Catcher	2020	17	0	2	28	3	0.318	0.31	0.628	14	0.245	0.462	9	56	76	0.74	1	0.61	3.8	0.066	22.1	0.219
2	한승택	KIA	0.226	83	262	226	22	51	6	0	9	84	29	9	0	Catcher	2020	21	0	6	58	7	0.372	0.308	0.68	11	0.222	0	15	57	60	0.95	1	0.36	4.15	0.146	26	0.232
3	백용환	KIA	0.22	52	107	91	12	20	4	0	5	39	10	1	0	Catcher	2020	15	0	0	29	2	0.429	0.33	0.759	4	0.2	0.133	9	18	24	0.75	0	0.52	4.03	0.209	13.4	0.256
4	이정훈	KIA	0	3	4	4	0	0	0	0	0	0	0	0	0	Catcher	2020	0	0	0	2	0	0	0	0	0	0	0	0	0	2	0	0	0	4.75	0	-0.4	0
1	류지혁	KIA	0.381	25	51	42	13	16	3	0	1	22	5	1	2	Infielder	2020	1	0	5	6	3	0.524	0.44	0.964	4	0.2	0	4	13	9	1.44	0	0.17	3.71	0.143	8.8	0.329
2	김주찬	KIA	0.333	7	18	18	3	6	0	0	1	9	2	0	0	Infielder	2020	0	0	0	2	2	0.5	0.333	0.833	1	0.143	0	1	4	6	0.67	0	0	3.11	0.167	1.8	0.275
3	김선빈	KIA	0.33	85	351	303	42	100	19	0	1	122	37	1	5	Infielder	2020	40	0	2	43	12	0.403	0.406	0.809	22	0.345	0.2	20	100	65	1.54	7	0.93	4.04	0.073	48.1	0.283
4	최원준	KIA	0.326	123	412	359	72	117	16	6	2	151	35	9	5	Infielder	2020	33	0	6	35	1	0.421	0.387	0.808	30	0.364	0.6	24	100	112	0.89	6	0.94	3.71	0.095	61.7	0.279
5	나주환	KIA	0.279	64	222	204	21	57	5	0	6	80	26	4	1	Infielder	2020	12	0	1	44	6	0.392	0.321	0.713	13	0.28	0	11	41	63	0.65	2	0.27	3.98	0.113	24.4	0.242
6	황대인	KIA	0.276	63	138	116	14	32	4	0	4	48	16	0	1	Infielder	2020	21	0	0	29	5	0.414	0.384	0.798	7	0.258	0.444	8	26	30	0.87	1	0.72	4.22	0.138	18.5	0.276
7	홍종표	KIA	0.25	40	88	80	7	20	3	0	0	23	7	3	1	Infielder	2020	4	0	0	13	1	0.288	0.282	0.57	4	0.115	0	3	28	20	1.4	0	0.31	3.36	0.038	6	0.199
8	유민상	KIA	0.246	126	456	391	38	96	23	0	8	143	65	2	4	Infielder	2020	53	1	6	80	14	0.366	0.341	0.707	15	0.308	0.273	31	108	111	0.97	7	0.66	3.99	0.12	49.7	0.245
9	황윤호	KIA	0.243	25	73	70	5	17	3	0	0	20	5	0	0	Infielder	2020	3	0	0	10	3	0.286	0.274	0.56	2	0.143	0	3	19	24	0.79	0	0.3	3.49	0.043	4.6	0.195
10	김태진	KIA	0.236	82	280	263	28	62	5	1	1	72	23	2	1	Infielder	2020	13	0	1	45	2	0.274	0.273	0.547	14	0.284	0.25	7	67	90	0.74	2	0.29	3.83	0.038	19.6	0.191
11	고장혁	KIA	0.231	7	13	13	0	3	0	0	0	3	0	0	0	Infielder	2020	0	0	0	5	0	0.231	0.231	0.462	0	0.333	0	0	4	1	4	0	0	4	0	0.6	0.162
12	박찬호	KIA	0.223	141	531	480	63	107	16	0	3	132	36	12	3	Infielder	2020	36	0	0	87	14	0.275	0.276	0.551	30	0.185	0	19	153	136	1.13	1	0.41	3.93	0.052	34.4	0.193
13	최정용	KIA	0.196	38	59	56	5	11	1	0	1	15	5	1	0	Infielder	2020	2	0	0	15	0	0.268	0.224	0.492	2	0.182	0.143	2	11	19	0.58	1	0.13	3.83	0.071	3.2	0.168
14	김규성	KIA	0.178	103	182	157	21	28	2	1	3	41	11	11	0	Infielder	2020	13	0	1	40	1	0.261	0.246	0.507	5	0.194	0	6	28	61	0.46	2	0.33	3.98	0.083	10.7	0.176
15	장영석	KIA	0.129	11	37	31	1	4	0	0	0	4	2	0	1	Infielder	2020	4	0	1	7	3	0.129	0.243	0.372	0	0.125	0	0	10	11	0.91	1	0.57	3.24	0	0.5	0.142
16	최정민	KIA	0.111	24	11	9	12	1	0	0	0	1	2	0	0	Infielder	2020	2	0	0	1	0	0.111	0.273	0.384	0	0.25	0	0	7	0	-	0	2	2.82	0	0.6	0.151
17	김영환	KIA	0	14	18	16	0	0	0	0	0	0	0	1	0	Infielder	2020	1	0	0	5	0	0	0.059	0.059	0	0	0	0	4	7	0.57	0	0.2	4	0	-1.2	0.027
17	박민	KIA	0	6	2	1	1	0	0	0	0	0	0	0	0	Infielder	2020	1	0	0	1	0	0	0.5	0.5	0	0	0	0	0	0	-	0	1	5.5	0	0.2	0.225
1	최형우	KIA	0.354	140	600	522	93	185	37	1	28	308	115	0	3	Outfielder	2020	70	5	5	101	9	0.59	0.433	1.023	55	0.374	1	66	111	128	0.87	18	0.69	4.13	0.236	119.2	0.342
2	이창진	KIA	0.33	22	99	88	19	29	8	1	0	39	7	0	0	Outfielder	2020	10	0	1	17	2	0.443	0.404	0.847	7	0.294	0	9	17	25	0.68	0	0.59	3.85	0.114	14	0.293
3	터커	KIA	0.306	142	631	542	100	166	40	0	32	302	113	0	4	Outfielder	2020	76	3	9	67	12	0.557	0.398	0.955	44	0.3	0	72	130	183	0.71	10	1.13	3.87	0.251	112.5	0.318
4	나지완	KIA	0.291	137	556	468	73	136	19	1	17	208	92	0	6	Outfielder	2020	64	1	18	114	6	0.444	0.392	0.836	32	0.338	0.25	37	84	140	0.6	7	0.56	4.01	0.154	85.7	0.287
5	오선우	KIA	0.239	59	73	67	11	16	0	0	4	28	14	0	0	Outfielder	2020	3	0	3	26	2	0.418	0.301	0.719	2	0.286	0.24	4	16	9	1.78	2	0.12	3.96	0.179	8.3	0.24
6	김호령	KIA	0.232	89	159	138	36	32	5	2	4	53	16	3	1	Outfielder	2020	14	0	3	55	2	0.384	0.314	0.698	7	0.241	0.5	11	30	22	1.36	2	0.25	4.31	0.152	17.1	0.237
7	이진영	KIA	0.227	32	27	22	4	5	1	0	0	6	5	0	0	Outfielder	2020	5	0	0	9	1	0.273	0.37	0.643	1	0.3	0.167	1	8	0	-	0	0.56	4.52	0.045	2.6	0.235
8	이우성	KIA	0.203	48	67	59	5	12	1	0	0	13	3	0	0	Outfielder	2020	6	0	2	11	2	0.22	0.299	0.519	1	0.125	0.267	1	18	18	1	1	0.55	3.55	0.017	4.1	0.19
9	문선재	KIA	0.167	15	6	6	1	1	0	0	0	1	0	0	0	Outfielder	2020	0	0	0	2	0	0.167	0.167	0.334	0	0	0	0	0	3	0	0	0	3.5	0	0	0.117
1	장성우	KT	0.278	130	455	400	39	111	15	0	13	165	79	10	6	Catcher	2020	38	0	1	64	15	0.413	0.337	0.75	30	0.31	0.286	28	106	125	0.85	6	0.59	3.79	0.135	54.8	0.255
2	허도환	KT	0.264	52	62	53	2	14	1	0	0	15	5	1	0	Catcher	2020	6	0	2	15	2	0.283	0.361	0.644	2	0.333	0.2	1	11	13	0.85	3	0.4	3.77	0.019	5.6	0.233
